duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,num_failed_logins,land,wrong_fragment,urgent,label
0.36,tcp,ftp,S0,6777.0,75.0,29.0,72.0,0,0,0,0,attack
3.73,tcp,ssh,SF,291.0,458.0,0.0,11.0,1,0,0,0,normal
0.02,udp,http,SF,20.0,471.0,0.0,9.0,0,0,0,0,normal
2.16,tcp,dns,SF,273.0,800.0,7.0,9.0,0,0,0,0,normal
0.73,tcp,smtp,SF,213.0,278.0,3.0,6.0,0,0,0,0,normal
0.46,tcp,private,SF,249.0,252.0,8.0,7.0,0,0,0,0,normal
1.14,udp,ftp,SF,631.0,510.0,17.0,10.0,1,0,0,0,normal
2.01,tcp,smtp,SF,628.0,358.0,2.0,7.0,0,0,0,0,normal
0.71,udp,dns,SF,70.0,375.0,3.0,7.0,0,0,0,0,normal
0.44,tcp,private,RSTO,4162.0,0.0,45.0,35.0,0,1,2,0,attack
0.78,udp,http,SF,613.0,384.0,0.0,16.0,0,0,0,0,normal
1.61,icmp,http,SF,174.0,537.0,13.0,5.0,0,0,0,0,normal
0.11,tcp,http,REJ,4728.0,0.0,52.0,76.0,3,0,0,0,attack
0.37,tcp,http,S0,4304.0,143.0,22.0,73.0,1,0,0,0,attack
0.33,icmp,private,S0,4097.0,0.0,45.0,33.0,2,0,0,0,attack
1.74,tcp,ssh,SF,574.0,516.0,3.0,6.0,1,0,0,0,normal
0.76,tcp,smtp,SF,444.0,447.0,0.0,1.0,1,0,0,0,normal
0.57,tcp,ftp,SF,140.0,394.0,5.0,7.0,0,0,0,0,normal
2.78,tcp,private,SF,0.0,442.0,10.0,16.0,1,0,0,0,normal
0.3,tcp,dns,SF,245.0,306.0,16.0,16.0,0,0,0,0,normal
0.02,tcp,private,S0,3819.0,0.0,38.0,19.0,2,0,0,0,attack
0.03,tcp,http,S0,1763.0,154.0,39.0,78.0,1,0,0,0,attack
0.11,udp,private,REJ,4228.0,38.0,85.0,59.0,1,0,0,0,attack
0.29,icmp,http,REJ,3430.0,74.0,82.0,68.0,2,0,0,0,attack
0.89,udp,ftp,SF,668.0,723.0,10.0,5.0,0,0,0,0,attack
0.49,icmp,http,S0,3044.0,8.0,26.0,76.0,1,0,0,0,attack
3.61,tcp,smtp,SF,176.0,650.0,6.0,1.0,0,0,0,0,normal
1.07,tcp,http,SF,135.0,516.0,11.0,11.0,0,0,0,0,normal
0.47,icmp,smtp,S0,3867.0,40.0,56.0,51.0,2,0,0,0,attack
0.2,tcp,ssh,SF,123.0,560.0,11.0,13.0,0,0,0,0,normal
0.7,tcp,ftp,SF,605.0,343.0,7.0,6.0,0,0,0,0,normal
1.83,udp,http,SF,241.0,470.0,4.0,7.0,0,0,0,0,normal
3.57,udp,dns,SF,112.0,438.0,5.0,14.0,0,0,0,0,normal
5.65,tcp,dns,SF,607.0,398.0,0.0,7.0,1,0,0,0,normal
0.41,icmp,smtp,SF,387.0,626.0,14.0,8.0,0,0,0,0,normal
0.32,tcp,ssh,RSTO,33.0,298.0,0.0,11.0,1,0,0,0,normal
5.75,udp,ftp,SF,127.0,484.0,3.0,6.0,0,0,0,0,normal
0.05,icmp,private,S0,2311.0,103.0,60.0,46.0,3,1,0,0,attack
1.97,tcp,smtp,SF,153.0,506.0,6.0,16.0,1,0,0,0,normal
2.22,tcp,ssh,SF,57.0,498.0,4.0,0.0,0,0,0,0,attack
3.2,udp,http,S0,278.0,519.0,16.0,8.0,0,0,0,0,normal
3.13,tcp,ftp,RSTO,481.0,487.0,5.0,11.0,1,0,0,0,normal
2.14,tcp,smtp,SF,62.0,739.0,13.0,9.0,0,0,0,0,normal
0.51,tcp,dns,SF,168.0,385.0,15.0,1.0,0,0,0,0,normal
0.23,udp,http,S0,1550.0,40.0,69.0,74.0,3,0,0,0,attack
1.19,tcp,http,SF,360.0,780.0,1.0,13.0,0,0,0,0,normal
1.89,tcp,ftp,SF,142.0,661.0,10.0,9.0,0,0,0,0,normal
2.27,udp,private,SF,626.0,391.0,11.0,7.0,1,0,0,0,normal
3.67,udp,private,REJ,57.0,526.0,0.0,13.0,0,0,0,0,attack
0.71,tcp,private,SF,613.0,446.0,9.0,3.0,0,0,0,0,attack
0.43,icmp,http,S0,3486.0,31.0,80.0,38.0,1,0,0,0,normal
8.2,tcp,ssh,REJ,231.0,542.0,10.0,10.0,0,0,0,0,normal
11.94,tcp,smtp,SF,434.0,375.0,7.0,3.0,0,0,0,0,normal
0.71,tcp,ssh,SF,0.0,479.0,7.0,6.0,1,0,0,0,normal
4.36,tcp,smtp,SF,376.0,545.0,11.0,11.0,0,0,0,0,normal
0.35,icmp,private,S0,5207.0,81.0,24.0,50.0,1,0,1,0,attack
0.78,udp,dns,SF,537.0,569.0,10.0,3.0,0,0,0,0,normal
2.28,tcp,ssh,RSTO,54.0,449.0,5.0,0.0,0,0,0,0,normal
0.08,udp,http,RSTO,602.0,321.0,10.0,6.0,0,0,0,0,normal
10.92,tcp,private,SF,375.0,635.0,10.0,6.0,0,0,0,0,normal
0.43,udp,smtp,SF,738.0,189.0,8.0,12.0,0,0,0,0,normal
0.78,tcp,ftp,SF,288.0,502.0,16.0,11.0,0,0,0,0,normal
1.45,udp,private,SF,0.0,439.0,0.0,6.0,0,0,0,0,normal
3.55,tcp,private,SF,531.0,575.0,0.0,5.0,1,0,0,0,normal
0.12,udp,smtp,SF,311.0,529.0,10.0,3.0,0,0,0,0,normal
0.64,icmp,ssh,S0,2262.0,82.0,55.0,50.0,0,0,2,0,attack
0.46,tcp,smtp,SF,329.0,422.0,9.0,0.0,0,0,0,0,normal
2.83,udp,ftp,SF,122.0,323.0,0.0,3.0,1,0,0,0,normal
0.13,tcp,private,RSTO,5871.0,0.0,74.0,32.0,3,0,0,0,attack
2.13,tcp,private,SF,718.0,514.0,6.0,12.0,0,0,0,0,normal
4.04,udp,dns,SF,0.0,603.0,11.0,4.0,0,0,0,0,normal
0.1,tcp,smtp,SF,520.0,362.0,8.0,4.0,0,0,0,0,normal
9.62,tcp,dns,SF,260.0,492.0,18.0,4.0,1,0,0,0,normal
0.23,tcp,private,REJ,5969.0,24.0,57.0,41.0,0,0,0,0,attack
0.08,tcp,dns,SF,314.0,508.0,10.0,8.0,1,0,0,0,normal
0.44,udp,private,SF,231.0,529.0,11.0,6.0,0,0,0,0,normal
0.58,tcp,private,SF,642.0,216.0,11.0,13.0,0,0,0,0,normal
1.78,tcp,smtp,SF,447.0,229.0,16.0,15.0,0,0,0,0,normal
0.35,icmp,http,S0,3799.0,0.0,29.0,47.0,0,0,2,0,attack
3.29,tcp,dns,SF,687.0,647.0,14.0,3.0,1,0,0,0,normal
0.22,udp,http,S0,118.0,192.0,11.0,5.0,1,0,0,0,normal
0.62,tcp,dns,SF,57.0,556.0,3.0,13.0,0,0,0,0,attack
0.45,tcp,smtp,SF,0.0,430.0,8.0,4.0,0,0,0,0,normal
0.6,udp,dns,SF,481.0,595.0,12.0,15.0,0,0,0,0,normal
1.21,tcp,http,SF,83.0,278.0,15.0,10.0,0,0,0,0,normal
0.63,tcp,http,REJ,24.0,577.0,3.0,7.0,0,0,0,0,normal
0.13,tcp,ssh,RSTO,131.0,497.0,4.0,0.0,0,0,0,0,normal
0.55,icmp,smtp,SF,594.0,552.0,2.0,11.0,0,0,0,0,normal
0.57,icmp,http,SF,0.0,391.0,10.0,10.0,0,0,0,0,normal
2.34,udp,private,REJ,830.0,821.0,11.0,8.0,0,0,0,0,normal
1.27,tcp,smtp,SF,500.0,419.0,0.0,2.0,0,0,0,0,normal
1.58,tcp,http,SF,650.0,493.0,9.0,3.0,0,0,0,0,normal
0.59,tcp,dns,REJ,0.0,729.0,7.0,2.0,0,0,0,0,attack
1.82,tcp,dns,REJ,465.0,451.0,10.0,1.0,0,0,0,0,normal
0.02,tcp,http,S0,2935.0,0.0,39.0,51.0,0,0,0,0,attack
1.28,tcp,smtp,SF,42.0,440.0,4.0,1.0,0,0,0,0,normal
0.21,icmp,smtp,S0,4540.0,124.0,33.0,59.0,1,0,0,0,attack
0.71,udp,smtp,SF,272.0,98.0,0.0,13.0,1,0,0,0,normal
0.06,icmp,smtp,S0,2340.0,19.0,58.0,63.0,0,0,0,0,attack
0.64,tcp,smtp,SF,835.0,297.0,1.0,11.0,0,0,0,0,normal
0.31,tcp,http,S0,0.0,655.0,0.0,7.0,0,0,0,0,normal
0.51,tcp,private,RSTO,4075.0,68.0,44.0,30.0,0,0,0,0,attack
0.08,icmp,private,S0,2297.0,8.0,66.0,25.0,0,0,0,0,attack
0.15,tcp,private,SF,12.0,201.0,7.0,13.0,0,0,0,0,normal
0.27,tcp,http,SF,543.0,307.0,8.0,4.0,0,0,0,0,normal
0.84,tcp,smtp,SF,0.0,499.0,15.0,11.0,0,0,0,0,normal
1.77,udp,http,SF,66.0,614.0,4.0,2.0,0,0,0,0,normal
3.01,tcp,smtp,SF,73.0,482.0,13.0,4.0,0,0,0,0,normal
2.65,tcp,private,SF,52.0,300.0,11.0,3.0,1,0,0,0,normal
0.25,tcp,ssh,SF,439.0,541.0,8.0,11.0,0,0,0,0,normal
0.41,tcp,private,S0,4633.0,22.0,54.0,21.0,1,0,1,0,attack
0.35,tcp,dns,SF,0.0,909.0,22.0,7.0,0,0,0,0,normal
0.09,tcp,smtp,SF,674.0,695.0,23.0,5.0,0,0,0,0,normal
0.04,icmp,private,SF,5386.0,0.0,57.0,28.0,0,0,0,0,attack
3.1,tcp,smtp,RSTO,530.0,283.0,8.0,9.0,1,0,0,0,normal
0.22,tcp,dns,S0,688.0,151.0,9.0,16.0,1,0,0,0,normal
2.13,tcp,private,SF,0.0,547.0,8.0,11.0,0,0,0,0,normal
0.66,tcp,http,RSTO,3410.0,23.0,38.0,59.0,2,0,0,0,attack
0.13,udp,private,RSTO,4848.0,0.0,45.0,54.0,2,0,0,0,attack
1.21,tcp,ssh,SF,180.0,567.0,0.0,12.0,0,0,0,0,normal
0.58,tcp,private,SF,0.0,756.0,2.0,7.0,0,0,0,0,normal
3.17,tcp,dns,SF,268.0,658.0,10.0,0.0,0,0,0,0,normal
0.44,tcp,ftp,S0,6201.0,74.0,40.0,53.0,1,0,0,0,attack
0.35,icmp,ftp,REJ,4747.0,0.0,74.0,35.0,2,0,0,0,attack
0.0,icmp,smtp,S0,3344.0,47.0,52.0,42.0,3,0,1,0,attack
0.03,tcp,http,S0,2057.0,54.0,33.0,66.0,1,0,1,0,attack
0.01,tcp,dns,SF,228.0,610.0,7.0,11.0,0,0,0,0,normal
1.03,tcp,private,RSTO,351.0,668.0,6.0,15.0,0,0,0,0,normal
8.29,udp,dns,SF,0.0,263.0,2.0,14.0,0,0,0,0,normal
0.16,udp,smtp,SF,1715.0,21.0,77.0,57.0,2,0,0,0,attack
2.47,icmp,dns,SF,449.0,362.0,3.0,8.0,0,0,0,0,normal
0.79,tcp,private,SF,366.0,260.0,13.0,7.0,1,0,0,0,normal
1.96,tcp,http,SF,486.0,785.0,4.0,10.0,0,0,0,0,normal
2.86,udp,http,SF,197.0,212.0,7.0,4.0,0,0,0,0,normal
0.31,icmp,http,S0,2544.0,0.0,70.0,23.0,2,0,1,0,attack
2.9,udp,ftp,SF,544.0,433.0,10.0,4.0,1,0,0,0,normal
0.29,icmp,http,REJ,3296.0,0.0,37.0,75.0,0,1,0,0,attack
0.66,icmp,ssh,REJ,2415.0,40.0,71.0,36.0,0,0,0,0,attack
3.39,tcp,http,RSTO,282.0,199.0,7.0,0.0,0,0,0,0,normal
1.27,tcp,http,SF,502.0,446.0,7.0,4.0,0,0,0,0,normal
2.34,tcp,ftp,REJ,636.0,205.0,16.0,4.0,0,0,0,0,normal
0.21,icmp,private,S0,6021.0,70.0,32.0,64.0,1,0,0,0,attack
0.05,udp,smtp,REJ,4166.0,89.0,58.0,67.0,2,0,2,0,attack
0.06,tcp,private,SF,631.0,395.0,18.0,7.0,0,0,0,0,normal
0.84,icmp,private,S0,3221.0,64.0,30.0,60.0,2,0,1,0,attack
4.34,tcp,private,SF,458.0,559.0,13.0,9.0,1,0,0,0,attack
0.01,icmp,http,S0,5524.0,1.0,66.0,34.0,2,0,0,0,attack
0.43,tcp,private,SF,83.0,342.0,11.0,8.0,0,0,0,0,attack
1.01,icmp,private,REJ,578.0,316.0,10.0,1.0,0,0,0,0,normal
0.56,tcp,http,REJ,2305.0,0.0,23.0,65.0,2,1,0,0,attack
3.28,udp,ftp,SF,250.0,528.0,4.0,17.0,0,0,0,0,normal
0.74,tcp,smtp,SF,515.0,501.0,1.0,0.0,0,0,0,0,normal
1.33,tcp,ftp,SF,860.0,402.0,8.0,14.0,1,0,0,0,normal
0.86,tcp,ftp,SF,264.0,567.0,6.0,7.0,0,0,0,0,normal
0.19,tcp,ssh,SF,80.0,549.0,11.0,18.0,0,0,0,0,normal
5.36,tcp,ssh,SF,323.0,487.0,13.0,5.0,0,0,0,0,normal
0.85,icmp,ssh,SF,7.0,696.0,16.0,6.0,0,0,0,0,normal
0.56,tcp,smtp,SF,612.0,555.0,14.0,15.0,0,0,0,0,normal
1.03,tcp,ssh,REJ,355.0,427.0,14.0,5.0,0,0,0,0,normal
1.43,udp,dns,SF,237.0,514.0,5.0,15.0,0,0,0,0,normal
2.02,tcp,dns,SF,127.0,592.0,7.0,1.0,0,0,0,0,normal
0.9,tcp,smtp,SF,225.0,607.0,0.0,8.0,1,0,0,0,normal
2.87,tcp,smtp,SF,0.0,556.0,1.0,10.0,0,0,0,0,normal
1.02,tcp,ssh,SF,830.0,602.0,6.0,7.0,1,0,0,0,attack
0.65,udp,private,SF,704.0,519.0,14.0,9.0,0,0,0,0,normal
0.02,tcp,dns,SF,359.0,598.0,7.0,6.0,0,0,0,0,normal
10.62,udp,dns,SF,129.0,506.0,10.0,5.0,0,0,0,0,normal
1.64,tcp,dns,SF,780.0,478.0,10.0,7.0,0,0,0,0,normal
2.39,tcp,http,SF,692.0,395.0,16.0,10.0,1,0,0,0,normal
1.23,icmp,private,REJ,197.0,545.0,3.0,8.0,0,0,0,0,normal
0.09,tcp,ftp,SF,404.0,622.0,10.0,11.0,0,0,0,0,attack
1.99,tcp,ftp,SF,479.0,317.0,3.0,7.0,1,0,0,0,normal
0.75,tcp,ftp,SF,315.0,473.0,0.0,7.0,1,0,0,0,normal
0.31,tcp,http,SF,270.0,486.0,8.0,4.0,1,0,0,0,attack
2.7,icmp,smtp,SF,324.0,505.0,6.0,5.0,0,0,0,0,normal
1.21,udp,private,REJ,2358.0,55.0,75.0,37.0,0,0,0,0,attack
2.89,tcp,ssh,SF,0.0,557.0,9.0,3.0,1,0,0,0,normal
0.46,tcp,ssh,SF,260.0,550.0,3.0,7.0,0,0,0,0,normal
2.24,tcp,ssh,SF,300.0,455.0,12.0,12.0,0,0,0,0,normal
3.26,tcp,http,S0,647.0,306.0,6.0,11.0,0,0,0,0,normal
1.39,tcp,ftp,RSTO,29.0,776.0,8.0,10.0,1,0,0,0,normal
0.75,udp,ftp,SF,120.0,672.0,5.0,2.0,0,0,0,0,normal
0.49,tcp,http,SF,365.0,556.0,19.0,2.0,0,0,0,0,normal
0.1,tcp,http,S0,5476.0,170.0,48.0,34.0,2,1,0,0,attack
7.19,tcp,private,SF,611.0,497.0,12.0,5.0,0,0,0,0,normal
0.23,tcp,smtp,SF,394.0,319.0,9.0,3.0,0,0,0,0,normal
3.66,tcp,dns,SF,440.0,470.0,0.0,0.0,0,0,0,0,normal
0.85,tcp,private,REJ,960.0,719.0,4.0,11.0,1,0,0,0,normal
1.95,tcp,smtp,SF,963.0,868.0,2.0,15.0,1,0,0,0,normal
0.47,tcp,private,S0,4614.0,118.0,58.0,34.0,1,0,0,0,attack
3.14,tcp,dns,SF,463.0,242.0,9.0,0.0,0,0,0,0,normal
3.2,udp,smtp,SF,791.0,553.0,11.0,8.0,0,0,0,0,normal
9.3,tcp,smtp,SF,0.0,262.0,12.0,0.0,0,0,0,0,normal
2.25,tcp,http,SF,142.0,508.0,6.0,12.0,0,0,0,0,normal
0.23,icmp,ftp,RSTO,0.0,803.0,0.0,12.0,0,0,0,0,normal
2.8,tcp,http,SF,732.0,563.0,6.0,15.0,1,0,0,0,normal
2.33,tcp,ssh,SF,413.0,338.0,13.0,3.0,1,0,0,0,normal
2.76,tcp,http,REJ,412.0,851.0,14.0,3.0,0,0,0,0,normal
2.19,tcp,private,SF,0.0,511.0,0.0,0.0,1,0,0,0,normal
2.19,tcp,smtp,S0,1.0,544.0,15.0,5.0,1,0,0,0,normal
0.67,tcp,private,SF,261.0,688.0,0.0,11.0,0,0,0,0,normal
0.01,tcp,http,S0,4233.0,34.0,63.0,73.0,1,1,0,0,normal
0.26,icmp,http,REJ,4320.0,189.0,76.0,45.0,2,0,0,0,attack
1.51,tcp,dns,S0,29.0,417.0,12.0,1.0,0,0,0,0,normal
0.11,tcp,private,SF,213.0,543.0,9.0,0.0,0,0,0,0,normal
1.53,udp,smtp,SF,275.0,659.0,15.0,4.0,0,0,0,0,normal
4.26,tcp,ftp,SF,182.0,566.0,11.0,0.0,0,0,0,0,normal
1.12,icmp,ftp,REJ,669.0,565.0,18.0,12.0,1,0,0,0,normal
0.42,tcp,dns,SF,0.0,510.0,1.0,4.0,0,0,0,0,normal
1.55,tcp,http,SF,334.0,539.0,0.0,6.0,0,0,0,0,normal
0.02,tcp,http,S0,3740.0,103.0,20.0,47.0,3,1,0,0,normal
0.0,tcp,http,REJ,3985.0,9.0,43.0,49.0,2,0,1,0,attack
1.34,tcp,smtp,RSTO,295.0,543.0,1.0,0.0,1,0,0,0,normal
0.25,icmp,private,S0,4538.0,0.0,29.0,24.0,3,0,2,0,attack
0.08,tcp,http,S0,2120.0,73.0,42.0,40.0,1,0,0,0,attack
0.5,tcp,private,RSTO,2834.0,76.0,67.0,39.0,2,0,0,0,attack
2.58,tcp,ftp,SF,405.0,511.0,10.0,9.0,0,0,0,0,normal
0.07,udp,smtp,SF,88.0,669.0,14.0,4.0,0,0,0,0,attack
1.49,tcp,private,SF,44.0,483.0,14.0,5.0,0,0,0,0,normal
1.39,udp,http,SF,104.0,408.0,1.0,0.0,1,0,0,0,normal
0.96,tcp,ssh,SF,199.0,415.0,6.0,8.0,0,0,0,0,normal
0.19,icmp,private,SF,4216.0,25.0,53.0,46.0,0,0,0,0,attack
0.37,tcp,private,SF,434.0,361.0,9.0,9.0,0,0,0,0,normal
0.44,tcp,http,SF,498.0,262.0,12.0,6.0,0,0,0,0,normal
0.11,tcp,private,SF,1178.0,42.0,71.0,44.0,0,0,0,0,attack
0.57,tcp,smtp,SF,0.0,331.0,12.0,8.0,0,0,0,0,normal
0.24,tcp,private,S0,241.0,0.0,76.0,35.0,2,0,1,0,attack
0.72,tcp,private,REJ,126.0,329.0,5.0,5.0,0,0,0,0,normal
5.11,tcp,smtp,SF,323.0,616.0,11.0,2.0,0,0,0,0,normal
0.16,tcp,private,SF,476.0,508.0,1.0,0.0,0,0,0,0,normal
1.03,tcp,dns,SF,454.0,206.0,4.0,4.0,0,0,0,0,normal
0.01,icmp,dns,SF,4465.0,58.0,69.0,81.0,1,0,1,0,attack
0.24,tcp,ftp,RSTO,444.0,450.0,12.0,7.0,0,0,0,0,attack
0.06,tcp,private,SF,164.0,593.0,17.0,12.0,0,0,0,0,normal
0.09,tcp,http,SF,614.0,157.0,14.0,13.0,0,0,0,0,normal
1.9,icmp,ssh,SF,301.0,506.0,9.0,7.0,0,0,0,0,normal
0.15,icmp,http,S0,3725.0,69.0,66.0,45.0,2,1,0,0,attack
0.03,tcp,http,S0,5042.0,16.0,70.0,53.0,2,1,0,0,attack
1.22,tcp,ftp,SF,226.0,490.0,14.0,11.0,0,0,0,0,normal
3.94,tcp,private,SF,395.0,546.0,0.0,12.0,1,0,0,0,normal
0.91,tcp,ftp,SF,215.0,524.0,8.0,6.0,1,0,0,0,normal
4.2,tcp,ssh,RSTO,580.0,417.0,16.0,0.0,0,0,0,0,normal
3.5,tcp,dns,SF,6.0,631.0,5.0,14.0,0,0,0,0,normal
0.04,udp,http,S0,3714.0,205.0,25.0,78.0,1,0,0,0,attack
0.81,tcp,http,SF,24.0,476.0,0.0,9.0,0,0,0,0,normal
0.14,tcp,http,SF,472.0,740.0,8.0,3.0,1,0,0,0,normal
1.43,tcp,private,SF,133.0,635.0,10.0,7.0,0,0,0,0,normal
0.23,tcp,http,SF,361.0,433.0,14.0,6.0,0,0,0,0,normal
3.38,tcp,dns,SF,75.0,312.0,9.0,1.0,1,0,0,0,normal
0.29,tcp,http,SF,304.0,321.0,9.0,12.0,0,0,0,0,normal
0.57,tcp,http,SF,222.0,406.0,10.0,15.0,0,0,0,0,normal
0.48,tcp,ftp,S0,3721.0,48.0,52.0,64.0,0,0,0,0,attack
1.06,tcp,smtp,RSTO,141.0,302.0,16.0,9.0,0,0,0,0,normal
2.86,tcp,private,SF,184.0,558.0,6.0,9.0,1,0,0,0,normal
1.75,tcp,smtp,S0,330.0,411.0,5.0,12.0,1,0,0,0,normal
1.83,tcp,http,REJ,455.0,328.0,3.0,13.0,1,0,0,0,normal
2.25,tcp,dns,SF,362.0,677.0,11.0,13.0,0,0,0,0,attack
2.76,tcp,dns,SF,247.0,538.0,5.0,10.0,1,0,0,0,normal
0.83,tcp,private,SF,0.0,468.0,0.0,9.0,0,0,0,0,normal
0.38,icmp,ftp,S0,3397.0,0.0,75.0,67.0,0,0,0,0,attack
2.82,udp,ssh,SF,139.0,371.0,3.0,9.0,0,0,0,0,normal
0.09,tcp,http,S0,4720.0,81.0,27.0,23.0,3,0,0,0,attack
0.24,udp,dns,SF,265.0,410.0,4.0,8.0,1,0,0,0,normal
0.71,udp,private,S0,5505.0,39.0,32.0,65.0,1,0,0,0,attack
2.22,tcp,ftp,SF,183.0,440.0,13.0,6.0,1,0,0,0,normal
1.53,tcp,http,SF,253.0,412.0,2.0,11.0,0,0,0,0,normal
0.3,udp,dns,SF,0.0,610.0,8.0,13.0,0,0,0,0,normal
2.25,tcp,smtp,SF,48.0,515.0,17.0,16.0,0,0,0,0,normal
2.54,tcp,ssh,S0,0.0,690.0,9.0,12.0,1,0,0,0,normal
0.02,tcp,http,S0,2809.0,0.0,53.0,70.0,0,0,1,0,attack
0.64,tcp,private,SF,143.0,594.0,9.0,5.0,0,0,0,0,normal
0.03,tcp,http,S0,2653.0,28.0,59.0,73.0,1,1,0,0,attack
1.39,udp,ftp,SF,503.0,469.0,0.0,8.0,0,0,0,0,normal
0.33,udp,dns,RSTO,4213.0,65.0,31.0,67.0,0,0,1,0,attack
2.39,tcp,ssh,SF,202.0,529.0,10.0,2.0,0,0,0,0,normal
0.79,tcp,smtp,S0,4716.0,49.0,42.0,44.0,2,0,0,0,attack
0.02,icmp,private,S0,5891.0,72.0,25.0,52.0,2,0,0,0,attack
3.22,tcp,private,SF,341.0,327.0,13.0,10.0,0,0,0,0,normal
4.78,icmp,ftp,SF,367.0,363.0,9.0,5.0,0,0,0,0,normal
1.47,udp,smtp,SF,239.0,720.0,0.0,0.0,0,0,0,0,normal
2.5,icmp,http,SF,0.0,411.0,8.0,15.0,1,0,0,0,normal
3.02,tcp,http,SF,744.0,446.0,12.0,9.0,0,0,0,0,normal
1.94,tcp,smtp,SF,607.0,317.0,14.0,0.0,0,0,0,0,normal
0.61,tcp,private,S0,4419.0,97.0,69.0,57.0,1,0,1,0,attack
0.47,tcp,smtp,SF,465.0,558.0,3.0,0.0,0,0,0,0,normal
0.28,icmp,ftp,S0,6052.0,65.0,64.0,56.0,3,0,0,0,attack
0.19,udp,ssh,SF,0.0,569.0,1.0,2.0,0,0,0,0,normal
3.22,tcp,private,SF,0.0,466.0,11.0,11.0,0,0,0,0,normal
0.34,tcp,http,SF,0.0,630.0,0.0,12.0,0,0,0,0,normal
0.44,tcp,dns,SF,720.0,244.0,7.0,7.0,1,0,0,0,normal
0.04,tcp,ftp,REJ,4378.0,60.0,47.0,26.0,1,0,0,0,attack
2.77,tcp,http,RSTO,575.0,714.0,11.0,0.0,0,0,0,0,normal
0.7,tcp,private,REJ,4710.0,43.0,43.0,38.0,0,0,0,0,attack
0.11,tcp,http,S0,3468.0,39.0,59.0,59.0,1,0,1,0,attack
2.8,tcp,smtp,SF,604.0,574.0,6.0,6.0,1,0,0,0,normal
4.4,tcp,smtp,SF,0.0,243.0,6.0,6.0,0,0,0,0,normal
2.82,tcp,http,SF,837.0,442.0,6.0,1.0,1,0,0,0,normal
1.85,udp,dns,SF,83.0,522.0,10.0,10.0,0,0,0,0,normal
1.85,udp,private,SF,179.0,794.0,16.0,9.0,0,0,0,0,normal
2.37,tcp,http,SF,0.0,524.0,6.0,8.0,0,0,0,0,normal
1.12,tcp,private,SF,11.0,314.0,14.0,12.0,0,0,0,0,normal
1.21,tcp,smtp,SF,400.0,552.0,0.0,5.0,0,0,0,0,attack
1.04,tcp,ssh,SF,0.0,324.0,5.0,11.0,0,0,0,0,normal
0.25,tcp,private,S0,3196.0,205.0,29.0,52.0,2,0,1,0,normal
1.31,tcp,private,SF,303.0,648.0,5.0,0.0,1,0,0,0,normal
3.79,tcp,dns,SF,192.0,492.0,4.0,11.0,0,0,0,0,normal
0.12,tcp,http,REJ,5409.0,0.0,30.0,77.0,2,0,0,0,attack
0.65,udp,private,REJ,3946.0,0.0,27.0,48.0,1,0,0,0,attack
1.17,udp,http,RSTO,894.0,531.0,14.0,8.0,0,0,0,0,normal
0.26,udp,private,SF,434.0,352.0,7.0,3.0,0,0,0,0,normal
0.64,icmp,smtp,S0,824.0,199.0,46.0,60.0,0,0,0,0,attack
0.51,tcp,ftp,SF,0.0,488.0,5.0,9.0,0,0,0,0,normal
0.04,icmp,smtp,REJ,4882.0,139.0,62.0,41.0,0,0,0,0,attack
1.41,tcp,http,REJ,3117.0,0.0,43.0,33.0,1,0,0,0,attack
3.52,tcp,dns,SF,526.0,505.0,5.0,12.0,0,0,0,0,normal
0.55,tcp,private,SF,251.0,455.0,9.0,10.0,0,0,0,0,normal
1.44,tcp,private,SF,280.0,521.0,15.0,7.0,0,0,0,0,normal
0.6,tcp,http,REJ,3574.0,92.0,52.0,50.0,1,0,1,0,attack
0.17,tcp,ssh,SF,0.0,305.0,9.0,1.0,0,0,0,0,normal
8.17,tcp,ssh,SF,961.0,257.0,6.0,7.0,0,0,0,0,normal
0.07,tcp,private,SF,442.0,420.0,8.0,9.0,0,0,0,0,normal
3.46,icmp,ssh,SF,146.0,350.0,0.0,2.0,0,0,0,0,normal
2.48,tcp,dns,SF,514.0,661.0,19.0,5.0,1,0,0,0,normal
1.21,tcp,dns,SF,0.0,394.0,4.0,10.0,1,0,0,0,normal
0.23,tcp,private,S0,4915.0,0.0,60.0,65.0,0,0,0,0,attack
6.54,tcp,ftp,SF,152.0,521.0,0.0,9.0,1,0,0,0,normal
4.23,tcp,smtp,S0,75.0,455.0,14.0,12.0,0,0,0,0,normal
0.91,tcp,ftp,SF,148.0,380.0,12.0,5.0,0,0,0,0,normal
7.31,tcp,http,SF,592.0,457.0,15.0,3.0,1,0,0,0,normal
1.09,udp,ssh,SF,493.0,654.0,10.0,11.0,0,0,0,0,normal
1.62,tcp,ftp,SF,981.0,325.0,5.0,0.0,0,0,0,0,normal
0.25,tcp,ssh,SF,385.0,434.0,12.0,10.0,0,0,0,0,normal
0.18,tcp,private,S0,3653.0,135.0,45.0,43.0,3,1,0,0,attack
1.95,tcp,smtp,SF,32.0,625.0,1.0,8.0,0,0,0,0,attack
4.16,udp,dns,SF,35.0,772.0,9.0,16.0,0,0,0,0,normal
2.09,tcp,smtp,SF,244.0,402.0,14.0,14.0,1,0,0,0,normal
0.33,udp,private,SF,394.0,389.0,14.0,3.0,1,0,0,0,normal
0.63,udp,private,SF,178.0,519.0,12.0,11.0,0,0,0,0,normal
